2017,123924174.99536663,20797252.391232915,21077763.377062272,21911366.523218703,20248436.320836626,17456500.54421764,22432855.838798463
2017,123935679.35417299,17863284.017821148,23604440.615809906,21911366.523218703,20248436.320836626,17456500.54421764,22851651.33226897
2017,123933864.88392955,17066754.709128946,23604440.615809906,21911366.523218703,20248436.320836626,17456500.54421764,23646366.170717712
2017,123937431.55943277,20797252.391232915,23604440.615809906,21911366.523218703,18134096.445821445,17456500.54421764,22033775.03913215
2017,123910364.13120405,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,13518683.512660062,23830184.767445847
2017,123924818.16444138,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,14219747.610861603,23143574.702481635
2017,123903825.8144896,23093223.048687365,23604440.615809906,21911366.523218703,20248436.320836626,14219747.610861603,20826611.6950754
2017,123910480.0086861,23306415.901023626,23604440.615809906,19387864.857672717,20248436.320836626,14219747.610861603,23143574.702481635
2017,123911398.72171023,22718702.609206494,23604440.615809906,19976496.86251397,20248436.320836626,14219747.610861603,23143574.702481635
2017,123895436.75031117,23239585.37590536,23604440.615809906,21911366.523218703,20248436.320836626,11748033.21205892,23143574.702481635
2017,123911566.34558704,20797252.391232915,25705528.67197074,21911366.523218703,18134096.445821445,14219747.610861603,23143574.702481635
2017,123895512.06648673,20797252.391232915,26711148.731810093,21911366.523218703,20248436.320836626,14219747.610861603,20007560.488526806
2017,123910970.1538609,20797252.391232915,25942734.583501827,21911366.523218703,20248436.320836626,14219747.610861603,20791432.72420922
2017,123892598.14871863,20797252.391232915,25980782.36008656,19502804.763219282,20248436.320836626,14219747.610861603,23143574.702481635
2017,123890274.87001008,20797252.391232915,27297577.29343916,18183686.551158138,20248436.320836626,14219747.610861603,23143574.702481635
2017,123899419.99741897,18108732.215356074,23604440.615809906,24574488.53207313,20248436.320836626,14219747.610861603,23143574.702481635
2017,123877289.78703037,20797252.391232915,21125459.389325775,24342819.372291833,20248436.320836626,14219747.610861603,23143574.702481635
2017,123870367.90461752,20797252.391232915,21655020.597575195,23806336.281629544,20248436.320836626,14219747.610861603,23143574.702481635
2017,123859122.69491088,20797252.391232915,23604440.615809906,21911366.523218703,23083843.82015928,14219747.610861603,20242471.73362848
2017,123851385.39875549,20797252.391232915,23604440.615809906,21911366.523218703,23311017.769105554,14219747.610861603,20007560.488526806
2017,123894356.52886915,20797252.391232915,21077763.377062272,21911366.523218703,22744651.92401202,14219747.610861603,23143574.702481635
2017,123907179.96006852,20797252.391232915,21279134.923473343,21911366.523218703,22556103.80880033,14219747.610861603,23143574.702481635
2017,123947403.77056916,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,17456500.544217642,19929407.37525337
2017,123866903.31445894,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,17648117.12638799,19657290.336972795
2017,123906554.50782013,18751781.432595413,23604440.615809906,21911366.523218703,20248436.320836626,16246954.912877854,23143574.702481635
2017,123890652.9737894,18106725.272509497,23604440.615809906,21911366.523218703,20248436.320836626,16876109.53893303,23143574.702481635
2017,123903382.48295645,20797252.391232915,23604440.615809906,21911366.523218703,16883705.087668955,14219747.610861603,26486870.254164364
2017,123906718.01332848,20797252.391232915,21077763.377062272,21911366.523218703,20248436.320836626,14219747.610861603,25652151.79011636
2017,123917895.01010963,17863284.017821148,23604440.615809906,21911366.523218703,20248436.320836626,14219747.610861603,26070619.92156166
2017,123915010.01845112,17066754.709128946,23604440.615809906,21911366.523218703,20248436.320836626,14219747.610861603,26864264.238595337
2017,123918080.11807355,20797252.391232915,23604440.615809906,21911366.523218703,18134096.445821445,14219747.610861603,25251176.53112897
2017,123889561.02176897,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,10241787.275500536,27086277.895170286
2017,123917165.4261767,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,11032052.181800593,26323617.39327795
2017,123897747.05274178,23093223.048687365,23604440.615809906,21911366.523218703,20248436.320836626,11032052.181800593,24008228.36238858
2017,123902827.27042142,23306415.901023626,23604440.615809906,19387864.857672717,20248436.320836626,11032052.181800593,26323617.39327795
2017,123903745.98344555,22718702.609206494,23604440.615809906,19976496.86251397,20248436.320836626,11032052.181800593,26323617.39327795
2017,123876605.16263154,23239585.37590536,23604440.615809906,21911366.523218703,20248436.320836626,8549158.933582975,26323617.39327795
2017,123903913.60732234,20797252.391232915,25705528.67197074,21911366.523218703,18134096.445821445,11032052.181800593,26323617.39327795
2017,123890102.24646695,20797252.391232915,26711148.731810093,21911366.523218703,20248436.320836626,11032052.181800593,23189846.097568035
2017,123903881.01982461,20797252.391232915,25942734.583501827,21911366.523218703,20248436.320836626,11032052.181800593,23972039.019233942
2017,123884945.41045392,20797252.391232915,25980782.36008656,19502804.763219282,20248436.320836626,11032052.181800593,26323617.39327795
2017,123882622.13174537,20797252.391232915,27297577.29343916,18183686.551158138,20248436.320836626,11032052.181800593,26323617.39327795
2017,123891767.25915429,18108732.215356074,23604440.615809906,24574488.53207313,20248436.320836626,11032052.181800593,26323617.39327795
2017,123869637.04876569,20797252.391232915,21125459.389325775,24342819.372291833,20248436.320836626,11032052.181800593,26323617.39327795
2017,123862715.16635284,20797252.391232915,21655020.597575195,23806336.281629544,20248436.320836626,11032052.181800593,26323617.39327795
2017,123853787.61177164,20797252.391232915,23604440.615809906,21911366.523218703,23083843.82015928,11032052.181800593,23424832.07955025
2017,123845975.57873571,20797252.391232915,23604440.615809906,21911366.523218703,23311017.769105554,11032052.181800593,23189846.097568035
2017,123886703.79060444,20797252.391232915,21077763.377062272,21911366.523218703,22744651.92401202,11032052.181800593,26323617.39327795
2017,123899527.22180381,20797252.391232915,21279134.923473343,21911366.523218703,22556103.80880033,11032052.181800593,26323617.39327795
2017,123924818.16444138,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,14219747.6108616,23143574.702481635
2017,123860776.98096645,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,14459502.117555344,22839779.01231294
2017,123900598.8477066,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,14266577.59003495,23072525.4065735
2017,123889546.80458659,18751781.432595413,23604440.615809906,21911366.523218703,20248436.320836626,13049904.518847987,26323617.39327795
2017,123856799.75029945,18106725.272509497,23604440.615809906,21911366.523218703,20248436.320836626,13662213.624646774,26323617.39327795
2017,123896543.34840305,20797252.391232915,23604440.615809906,21911366.523218703,16883705.087668955,11032052.181800593,29667726.548671972
2017,123900705.97770354,20797252.391232915,21077763.377062272,21911366.523218703,20248436.320836626,11032052.181800593,28833835.183552433
2017,123910958.97330303,17863284.017821148,23604440.615809906,21911366.523218703,20248436.320836626,11032052.181800593,29251379.313816074
2017,123906991.64065173,17066754.709128946,23604440.615809906,21911366.523218703,20248436.320836626,11032052.181800593,30043941.289856955
2017,123911110.37429222,20797252.391232915,23604440.615809906,21911366.523218703,18134096.445821445,11032052.181800593,28431902.21640866
2017,123915325.32855916,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,7084856.748519184,30268972.72894183
2017,123974463.5723801,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,8926550.8756219,28486416.845660053
2017,123955292.60284081,23093223.048687365,23604440.615809906,21911366.523218703,20248436.320836626,8926550.8756219,26171275.218666296
2017,123960125.41662481,23306415.901023626,23604440.615809906,19387864.857672717,20248436.320836626,8926550.8756219,28486416.845660053
2017,123961044.12964895,22718702.609206494,23604440.615809906,19976496.86251397,20248436.320836626,8926550.8756219,28486416.845660053
2017,123889846.66585621,23239585.37590536,23604440.615809906,21911366.523218703,20248436.320836626,6399600.984425537,28486416.845660053
2017,123961211.75352576,20797252.391232915,25705528.67197074,21911366.523218703,18134096.445821445,8926550.8756219,28486416.845660053
2017,123948406.09586057,20797252.391232915,26711148.731810093,21911366.523218703,20248436.320836626,8926550.8756219,25353651.253140338
2017,123961325.69786747,20797252.391232915,25942734.583501827,21911366.523218703,20248436.320836626,8926550.8756219,26134985.003455486
2017,123942243.55665734,20797252.391232915,25980782.36008656,19502804.763219282,20248436.320836626,8926550.8756219,28486416.845660053
2017,123939920.2779488,20797252.391232915,27297577.29343916,18183686.551158138,20248436.320836626,8926550.8756219,28486416.845660053
2017,123949065.40535769,18108732.215356074,23604440.615809906,24574488.53207313,20248436.320836626,8926550.8756219,28486416.845660053
2017,123926935.19496909,20797252.391232915,21125459.389325775,24342819.372291833,20248436.320836626,8926550.8756219,28486416.845660053
2017,123920013.31255624,20797252.391232915,21655020.597575195,23806336.281629544,20248436.320836626,8926550.8756219,28486416.845660053
2017,123911941.39059666,20797252.391232915,23604440.615809906,21911366.523218703,23083843.82015928,8926550.8756219,25588487.164553955
2017,123904279.42812932,20797252.391232915,23604440.615809906,21911366.523218703,23311017.769105554,8926550.8756219,25353651.253140338
2017,123944001.93680787,20797252.391232915,21077763.377062272,21911366.523218703,22744651.92401202,8926550.8756219,28486416.845660053
2017,123956825.36800724,20797252.391232915,21279134.923473343,21911366.523218703,22556103.80880033,8926550.8756219,28486416.845660053
2017,123917165.4261767,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,11032052.181800593,26323617.39327795
2017,123966645.83058068,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,12099301.784862043,25305848.194620486
2017,123873448.20592885,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,12310619.507742185,25001332.847088512
2017,123958678.07744393,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,12154052.546462609,25243129.679883167
2017,123920496.09866121,18751781.432595413,23604440.615809906,21911366.523218703,20248436.320836626,10918054.360540511,28486416.845660053
2017,123837719.19142589,18106725.272509497,23604440.615809906,21911366.523218703,20248436.320836626,11480333.613391101,28486416.845660053
2017,123954429.41560578,20797252.391232915,23604440.615809906,21911366.523218703,16883705.087668955,8926550.8756219,31831113.922053404
2017,123959029.79897425,20797252.391232915,21077763.377062272,21911366.523218703,20248436.320836626,8926550.8756219,30997660.31100183
2017,123968728.72764228,17863284.017821148,23604440.615809906,21911366.523218703,20248436.320836626,8926550.8756219,31414650.374334004
2017,123964180.00640914,17066754.709128946,23604440.615809906,21911366.523218703,20248436.320836626,8926550.8756219,32206630.96179305
2017,123968871.07775004,20797252.391232915,23604440.615809906,21911366.523218703,18134096.445821445,8926550.8756219,30595164.226045158
2017,123921476.5179873,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,4928595.367267398,32431385.299621746
2017,124025212.4552535,20797252.391232915,23604440.615809906,21911366.523218703,20248436.320836626,7693745.90846528,29769970.69569007
